epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
377,3349.5,0.42361,0.33204,0.83924,0.99754,1,0.995,0.92797,0.39585,0.30321,0.83119,0.0003194,0.0003194,0.0003194
378,3358.31,0.47783,0.36215,0.84337,0.99744,1,0.995,0.92475,0.40172,0.30214,0.8335,0.000316925,0.000316925,0.000316925
379,3366.99,0.43497,0.31564,0.84614,0.99745,1,0.995,0.92612,0.39808,0.3018,0.83365,0.00031445,0.00031445,0.00031445
380,3375.66,0.42686,0.34083,0.84892,0.99762,1,0.995,0.92421,0.39337,0.30125,0.83289,0.000311975,0.000311975,0.000311975
381,3384.63,0.46321,0.34544,0.83354,0.99738,1,0.995,0.92237,0.38635,0.29992,0.831,0.0003095,0.0003095,0.0003095
382,3393.44,0.46426,0.34449,0.83517,0.99721,1,0.995,0.92755,0.37971,0.2989,0.82975,0.000307025,0.000307025,0.000307025
383,3402.84,0.43365,0.33288,0.83865,0.99729,1,0.995,0.93219,0.37807,0.30052,0.82866,0.00030455,0.00030455,0.00030455
384,3411.64,0.39065,0.32976,0.81467,0.99725,1,0.995,0.93253,0.38337,0.30095,0.82921,0.000302075,0.000302075,0.000302075
385,3420.58,0.44709,0.33542,0.87342,0.99666,1,0.995,0.93247,0.38437,0.29801,0.82895,0.0002996,0.0002996,0.0002996
386,3429.37,0.51537,0.39171,0.85361,0.99596,1,0.995,0.93794,0.379,0.29438,0.828,0.000297125,0.000297125,0.000297125
387,3438.19,0.47638,0.35062,0.8522,0.99527,1,0.995,0.93933,0.36923,0.29654,0.82628,0.00029465,0.00029465,0.00029465
388,3446.93,0.46576,0.37273,0.88874,0.99495,1,0.995,0.94116,0.35956,0.29749,0.82506,0.000292175,0.000292175,0.000292175
389,3455.62,0.46886,0.38582,0.82433,0.99481,1,0.995,0.94231,0.35684,0.29786,0.82459,0.0002897,0.0002897,0.0002897
390,3464.3,0.52038,0.36593,0.84903,0.99488,1,0.995,0.94242,0.35375,0.29513,0.8239,0.000287225,0.000287225,0.000287225
391,3473.1,0.38697,0.33025,0.83185,0.99533,1,0.995,0.93996,0.3504,0.28914,0.82283,0.00028475,0.00028475,0.00028475
392,3481.91,0.49766,0.34843,0.85617,0.99582,1,0.995,0.93937,0.34592,0.28475,0.82199,0.000282275,0.000282275,0.000282275
393,3490.7,0.47686,0.35114,0.89811,0.99608,1,0.995,0.94091,0.34185,0.28084,0.8224,0.0002798,0.0002798,0.0002798
394,3499.35,0.43526,0.31764,0.84851,0.99615,1,0.995,0.9369,0.33725,0.27782,0.82216,0.000277325,0.000277325,0.000277325
395,3507.94,0.38215,0.31859,0.83072,0.99633,1,0.995,0.93498,0.33581,0.2799,0.82222,0.00027485,0.00027485,0.00027485
396,3516.68,0.46199,0.35127,0.83811,0.99626,1,0.995,0.93785,0.33721,0.28275,0.82251,0.000272375,0.000272375,0.000272375
397,3525.25,0.41651,0.31079,0.83117,0.99605,1,0.995,0.94132,0.33753,0.2861,0.8228,0.0002699,0.0002699,0.0002699
398,3533.87,0.46528,0.32558,0.86484,0.99597,1,0.995,0.94127,0.33478,0.28397,0.82209,0.000267425,0.000267425,0.000267425
399,3542.66,0.39343,0.33896,0.81683,0.99573,1,0.995,0.94213,0.33475,0.28379,0.82195,0.00026495,0.00026495,0.00026495
400,3551.56,0.49065,0.36812,0.84379,0.99528,1,0.995,0.9433,0.33554,0.28222,0.82231,0.000262475,0.000262475,0.000262475
401,3560.28,0.44865,0.32893,0.82994,0.99504,1,0.995,0.94381,0.33425,0.27848,0.82235,0.00026,0.00026,0.00026
402,3569.1,0.41506,0.32,0.8072,0.99486,1,0.995,0.94265,0.33384,0.27739,0.82207,0.000257525,0.000257525,0.000257525
403,3577.88,0.49283,0.36372,0.88475,0.99482,1,0.995,0.94684,0.32857,0.27686,0.82128,0.00025505,0.00025505,0.00025505
404,3586.48,0.51516,0.36835,0.85281,0.99506,1,0.995,0.94307,0.32807,0.2786,0.8211,0.000252575,0.000252575,0.000252575
405,3595.24,0.39945,0.33696,0.84655,0.99542,1,0.995,0.94128,0.32913,0.27899,0.82007,0.0002501,0.0002501,0.0002501
406,3604.06,0.36044,0.30528,0.85085,0.99573,1,0.995,0.9431,0.3303,0.27914,0.8181,0.000247625,0.000247625,0.000247625
407,3612.82,0.43646,0.32998,0.83888,0.99601,1,0.995,0.94547,0.32995,0.27665,0.81745,0.00024515,0.00024515,0.00024515
408,3621.38,0.41036,0.35781,0.82924,0.99609,1,0.995,0.94691,0.32578,0.27321,0.81741,0.000242675,0.000242675,0.000242675
409,3630.28,0.44727,0.33372,0.84022,0.99632,1,0.995,0.95383,0.31679,0.27216,0.81688,0.0002402,0.0002402,0.0002402
410,3639.13,0.40391,0.30918,0.79731,0.99666,1,0.995,0.95494,0.30902,0.27002,0.81687,0.000237725,0.000237725,0.000237725
411,3647.92,0.45475,0.33001,0.83368,0.99691,1,0.995,0.95472,0.31179,0.27146,0.81791,0.00023525,0.00023525,0.00023525
412,3656.63,0.438,0.36146,0.90539,0.99717,1,0.995,0.95616,0.31847,0.27269,0.81954,0.000232775,0.000232775,0.000232775
413,3665.54,0.42374,0.34044,0.83075,0.99725,1,0.995,0.95545,0.32446,0.27721,0.82072,0.0002303,0.0002303,0.0002303
414,3674.55,0.38441,0.32071,0.79258,0.99732,1,0.995,0.94885,0.32798,0.27935,0.82138,0.000227825,0.000227825,0.000227825
415,3683.63,0.41967,0.34708,0.84914,0.99729,1,0.995,0.94624,0.3298,0.28102,0.82152,0.00022535,0.00022535,0.00022535
416,3692.64,0.38048,0.35009,0.88461,0.99715,1,0.995,0.94377,0.33255,0.28144,0.82136,0.000222875,0.000222875,0.000222875
417,3701.43,0.44378,0.31128,0.86325,0.997,1,0.995,0.94573,0.33257,0.28075,0.82112,0.0002204,0.0002204,0.0002204
418,3710.15,0.41898,0.33214,0.83074,0.99709,1,0.995,0.94672,0.32673,0.27518,0.81972,0.000217925,0.000217925,0.000217925
419,3718.81,0.43114,0.31627,0.82194,0.99714,1,0.995,0.95605,0.322,0.27072,0.81871,0.00021545,0.00021545,0.00021545
420,3727.74,0.38988,0.30832,0.8279,0.9969,1,0.995,0.95559,0.31693,0.26786,0.81781,0.000212975,0.000212975,0.000212975
421,3736.53,0.45477,0.34905,0.82723,0.997,1,0.995,0.95602,0.31452,0.26788,0.81735,0.0002105,0.0002105,0.0002105
422,3745.23,0.38575,0.31697,0.80813,0.99708,1,0.995,0.95033,0.3168,0.26948,0.81753,0.000208025,0.000208025,0.000208025
423,3754.15,0.43432,0.43715,0.82062,0.99702,1,0.995,0.94933,0.31643,0.27088,0.81756,0.00020555,0.00020555,0.00020555
424,3762.9,0.34688,0.34092,0.86691,0.99692,1,0.995,0.94894,0.31608,0.27132,0.81775,0.000203075,0.000203075,0.000203075
425,3771.45,0.4118,0.33907,0.82963,0.99685,1,0.995,0.94866,0.31498,0.27075,0.81781,0.0002006,0.0002006,0.0002006
426,3780.14,0.37735,0.30403,0.83105,0.99689,1,0.995,0.94927,0.31298,0.26936,0.81682,0.000198125,0.000198125,0.000198125
427,3788.99,0.42639,0.32203,0.85593,0.99703,1,0.995,0.95435,0.3107,0.26797,0.81614,0.00019565,0.00019565,0.00019565
428,3797.78,0.4219,0.32825,0.84641,0.99722,1,0.995,0.95847,0.30827,0.26507,0.81506,0.000193175,0.000193175,0.000193175
429,3807.44,0.40258,0.3114,0.80489,0.99746,1,0.995,0.96367,0.30439,0.26445,0.81378,0.0001907,0.0001907,0.0001907
430,3816.25,0.38711,0.30871,0.8313,0.9975,1,0.995,0.96204,0.30147,0.26364,0.8134,0.000188225,0.000188225,0.000188225
431,3824.94,0.49162,0.34826,0.87466,0.99749,1,0.995,0.96202,0.29906,0.26411,0.81333,0.00018575,0.00018575,0.00018575
432,3833.77,0.43268,0.33204,0.83776,0.99721,1,0.995,0.96391,0.29906,0.26317,0.81342,0.000183275,0.000183275,0.000183275
433,3842.64,0.40404,0.33229,0.83417,0.99701,1,0.995,0.96296,0.29873,0.26088,0.81365,0.0001808,0.0001808,0.0001808
434,3851.26,0.4269,0.36801,0.85072,0.9969,1,0.995,0.95619,0.29999,0.26053,0.81425,0.000178325,0.000178325,0.000178325
435,3860.05,0.39666,0.33032,0.83739,0.99706,1,0.995,0.95633,0.30576,0.25973,0.81546,0.00017585,0.00017585,0.00017585
436,3869.94,0.43166,0.33755,0.86507,0.99734,1,0.995,0.95642,0.30966,0.25777,0.81627,0.000173375,0.000173375,0.000173375
437,3878.79,0.43262,0.31965,0.82486,0.99749,1,0.995,0.95851,0.30691,0.257,0.81566,0.0001709,0.0001709,0.0001709
438,3887.45,0.50698,0.34413,0.90318,0.99744,1,0.995,0.96114,0.30018,0.25746,0.81455,0.000168425,0.000168425,0.000168425
439,3896.19,0.43318,0.32872,0.84357,0.99711,1,0.995,0.95889,0.29565,0.25839,0.81365,0.00016595,0.00016595,0.00016595
440,3904.94,0.42162,0.32231,0.83488,0.99694,1,0.995,0.96,0.29357,0.25672,0.81319,0.000163475,0.000163475,0.000163475
441,3913.75,0.41827,0.31002,0.84074,0.9969,1,0.995,0.96415,0.29117,0.25356,0.8125,0.000161,0.000161,0.000161
442,3922.49,0.36504,0.30597,0.87943,0.99685,1,0.995,0.96519,0.29033,0.25355,0.81213,0.000158525,0.000158525,0.000158525
443,3931.07,0.43235,0.3228,0.83144,0.99694,1,0.995,0.96273,0.29038,0.25181,0.81216,0.00015605,0.00015605,0.00015605
444,3939.78,0.48198,0.3214,0.86672,0.99706,1,0.995,0.96181,0.29153,0.25042,0.81261,0.000153575,0.000153575,0.000153575
445,3948.7,0.42994,0.31271,0.83288,0.99715,1,0.995,0.96486,0.29393,0.24933,0.81367,0.0001511,0.0001511,0.0001511
446,3957.41,0.35441,0.29596,0.81995,0.99716,1,0.995,0.96785,0.29534,0.25073,0.81422,0.000148625,0.000148625,0.000148625
447,3966.45,0.45062,0.34503,0.86462,0.9972,1,0.995,0.96577,0.29798,0.25563,0.81457,0.00014615,0.00014615,0.00014615
448,3976.01,0.39397,0.32793,0.88035,0.99717,1,0.995,0.96367,0.30004,0.25906,0.81445,0.000143675,0.000143675,0.000143675
449,3984.83,0.34919,0.29295,0.83867,0.99714,1,0.995,0.96374,0.30244,0.26167,0.8148,0.0001412,0.0001412,0.0001412
450,3993.61,0.37545,0.32705,0.82894,0.99709,1,0.995,0.95759,0.30305,0.26319,0.81522,0.000138725,0.000138725,0.000138725
451,4002.34,0.45025,0.3223,0.83396,0.99706,1,0.995,0.96005,0.30272,0.26319,0.81551,0.00013625,0.00013625,0.00013625
452,4011.19,0.37839,0.31385,0.81569,0.99705,1,0.995,0.96138,0.30248,0.26218,0.81551,0.000133775,0.000133775,0.000133775
453,4020.12,0.40308,0.29786,0.83681,0.99713,1,0.995,0.9581,0.30136,0.26213,0.81562,0.0001313,0.0001313,0.0001313
454,4028.83,0.42662,0.31835,0.86741,0.99715,1,0.995,0.95861,0.2992,0.26069,0.81527,0.000128825,0.000128825,0.000128825
455,4037.61,0.44762,0.31944,0.8479,0.99715,1,0.995,0.95935,0.29678,0.25906,0.81483,0.00012635,0.00012635,0.00012635
456,4046.48,0.37595,0.29067,0.83893,0.99714,1,0.995,0.96064,0.29258,0.25668,0.81405,0.000123875,0.000123875,0.000123875
457,4055.07,0.36637,0.36629,0.87681,0.99709,1,0.995,0.96242,0.28963,0.25367,0.81343,0.0001214,0.0001214,0.0001214
458,4063.8,0.37984,0.31994,0.83504,0.99701,1,0.995,0.9626,0.28646,0.25234,0.81252,0.000118925,0.000118925,0.000118925
459,4072.77,0.4202,0.31374,0.8331,0.99697,1,0.995,0.96528,0.28358,0.25111,0.81183,0.00011645,0.00011645,0.00011645
460,4081.56,0.42634,0.33037,0.83977,0.99701,1,0.995,0.96638,0.28091,0.24996,0.81134,0.000113975,0.000113975,0.000113975
461,4090.23,0.37418,0.30132,0.84929,0.99707,1,0.995,0.97007,0.278,0.24853,0.81029,0.0001115,0.0001115,0.0001115
462,4099.04,0.4103,0.31117,0.84151,0.99715,1,0.995,0.97026,0.27479,0.2479,0.80938,0.000109025,0.000109025,0.000109025
463,4108.67,0.44822,0.32684,0.84357,0.99712,1,0.995,0.9699,0.27334,0.24813,0.8086,0.00010655,0.00010655,0.00010655
464,4117.53,0.34345,0.27867,0.79509,0.99706,1,0.995,0.96873,0.2724,0.24676,0.80834,0.000104075,0.000104075,0.000104075
465,4126.29,0.36899,0.29981,0.84684,0.99702,1,0.995,0.967,0.2716,0.2466,0.80806,0.0001016,0.0001016,0.0001016
466,4135.09,0.41888,0.3224,0.83086,0.99701,1,0.995,0.96957,0.27064,0.24592,0.80781,9.91E-05,9.91E-05,9.91E-05
467,4143.97,0.44492,0.32555,0.83622,0.99705,1,0.995,0.97249,0.26908,0.24414,0.80724,9.67E-05,9.67E-05,9.67E-05
468,4152.79,0.42614,0.32731,0.84858,0.99708,1,0.995,0.97297,0.26798,0.24243,0.80655,9.42E-05,9.42E-05,9.42E-05
469,4161.6,0.46839,0.34089,0.83829,0.99712,1,0.995,0.97461,0.2663,0.24172,0.80609,9.17E-05,9.17E-05,9.17E-05
470,4170.69,0.33414,0.28683,0.80268,0.99719,1,0.995,0.97297,0.2653,0.24177,0.80599,8.92E-05,8.92E-05,8.92E-05
471,4180.01,0.38915,0.30897,0.83871,0.99723,1,0.995,0.97225,0.2656,0.24196,0.80615,8.68E-05,8.68E-05,8.68E-05
472,4188.63,0.34321,0.31843,0.78874,0.9973,1,0.995,0.97226,0.26616,0.24249,0.80629,8.43E-05,8.43E-05,8.43E-05
473,4197.34,0.31196,0.27218,0.83286,0.99733,1,0.995,0.97113,0.26669,0.2429,0.80647,8.18E-05,8.18E-05,8.18E-05
474,4206.22,0.44111,0.31534,0.81903,0.99734,1,0.995,0.97042,0.26809,0.24319,0.80682,7.93E-05,7.93E-05,7.93E-05
475,4214.89,0.31503,0.31586,0.86852,0.99739,1,0.995,0.97288,0.26876,0.24384,0.80715,7.69E-05,7.69E-05,7.69E-05
476,4223.61,0.37447,0.298,0.83714,0.99739,1,0.995,0.97261,0.26916,0.24444,0.80733,7.44E-05,7.44E-05,7.44E-05
477,4232.41,0.31558,0.26814,0.82577,0.99742,1,0.995,0.97025,0.26835,0.24503,0.80734,7.19E-05,7.19E-05,7.19E-05
478,4241.27,0.3184,0.28515,0.83257,0.99737,1,0.995,0.97184,0.26681,0.24558,0.80762,6.94E-05,6.94E-05,6.94E-05
479,4249.93,0.39569,0.29587,0.83443,0.99729,1,0.995,0.9689,0.26607,0.24506,0.80759,6.70E-05,6.70E-05,6.70E-05
480,4258.6,0.30671,0.25516,0.77959,0.99718,1,0.995,0.97179,0.26533,0.24484,0.80744,6.45E-05,6.45E-05,6.45E-05
481,4267.49,0.36223,0.29744,0.85767,0.99712,1,0.995,0.97129,0.26337,0.24322,0.80709,6.20E-05,6.20E-05,6.20E-05
482,4276.48,0.36451,0.29396,0.83147,0.997,1,0.995,0.97152,0.26138,0.24183,0.80684,5.95E-05,5.95E-05,5.95E-05
483,4285.41,0.40392,0.30018,0.84615,0.99695,1,0.995,0.97357,0.26022,0.24148,0.80668,5.71E-05,5.71E-05,5.71E-05
484,4294.41,0.37877,0.29786,0.82021,0.99693,1,0.995,0.97367,0.25892,0.2416,0.80654,5.46E-05,5.46E-05,5.46E-05
485,4303.23,0.36896,0.32365,0.84901,0.99688,1,0.995,0.97586,0.25777,0.24063,0.80636,5.21E-05,5.21E-05,5.21E-05
486,4312.02,0.40345,0.32326,0.80373,0.99689,1,0.995,0.97724,0.25717,0.23949,0.80662,4.96E-05,4.96E-05,4.96E-05
487,4320.98,0.35343,0.26939,0.82749,0.99681,1,0.995,0.97612,0.25679,0.23978,0.80658,4.72E-05,4.72E-05,4.72E-05
488,4329.85,0.32937,0.28589,0.81138,0.99676,1,0.995,0.97521,0.25652,0.23986,0.80648,4.47E-05,4.47E-05,4.47E-05
489,4338.52,0.40775,0.29979,0.84836,0.99678,1,0.995,0.97526,0.25632,0.24006,0.80644,4.22E-05,4.22E-05,4.22E-05
490,4347.59,0.38946,0.33192,0.82069,0.99671,1,0.995,0.9787,0.25508,0.24042,0.806,3.97E-05,3.97E-05,3.97E-05
491,4356.2,0.3883,0.29878,0.8102,0.99666,1,0.995,0.97693,0.25433,0.24044,0.80571,3.73E-05,3.73E-05,3.73E-05
492,4364.96,0.35811,0.29322,0.79642,0.99663,1,0.995,0.97613,0.25439,0.23966,0.80559,3.48E-05,3.48E-05,3.48E-05
493,4373.52,0.46588,0.39382,0.79261,0.99655,1,0.995,0.97502,0.25659,0.23965,0.80568,3.23E-05,3.23E-05,3.23E-05
494,4382.19,0.43319,0.3378,0.77014,0.99654,1,0.995,0.97582,0.26011,0.23991,0.80582,2.98E-05,2.98E-05,2.98E-05
495,4390.8,0.32864,0.28742,0.83743,0.9966,1,0.995,0.96977,0.26324,0.24143,0.80583,2.74E-05,2.74E-05,2.74E-05
496,4399.47,0.34249,0.30721,0.81129,0.9966,1,0.995,0.96695,0.26587,0.24239,0.806,2.49E-05,2.49E-05,2.49E-05
497,4407.98,0.26867,0.26077,0.78157,0.99667,1,0.995,0.96604,0.26756,0.24303,0.80607,2.24E-05,2.24E-05,2.24E-05
498,4416.67,0.31583,0.27745,0.81922,0.99675,1,0.995,0.96475,0.2692,0.2438,0.80608,1.99E-05,1.99E-05,1.99E-05
499,4425.03,0.32574,0.30296,0.79148,0.99677,1,0.995,0.96481,0.27061,0.24455,0.80619,1.75E-05,1.75E-05,1.75E-05
500,4433.78,0.31816,0.27782,0.81932,0.99678,1,0.995,0.96417,0.27145,0.2453,0.80621,1.50E-05,1.50E-05,1.50E-05
