epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
368,445.135,0.45778,0.37143,0.85974,0.99695,1,0.995,0.92793,0.36945,0.29548,0.8233,0.000341675,0.000341675,0.000341675
369,446.401,0.42644,0.3647,0.82728,0.99714,1,0.995,0.93018,0.35833,0.29238,0.82062,0.0003392,0.0003392,0.0003392
370,447.853,0.43069,0.36089,0.84517,0.99739,1,0.995,0.93109,0.3533,0.28612,0.81986,0.000336725,0.000336725,0.000336725
371,449.147,0.40703,0.36327,0.83954,0.99739,1,0.995,0.93767,0.35566,0.28306,0.8207,0.00033425,0.00033425,0.00033425
372,450.416,0.43413,0.35065,0.83631,0.9975,1,0.995,0.93327,0.3607,0.28372,0.82153,0.000331775,0.000331775,0.000331775
373,451.702,0.42957,0.35327,0.8438,0.99751,1,0.995,0.9316,0.37594,0.2885,0.82385,0.0003293,0.0003293,0.0003293
374,452.991,0.40585,0.33022,0.83207,0.99711,1,0.995,0.92936,0.38043,0.28895,0.82452,0.000326825,0.000326825,0.000326825
375,454.27,0.44536,0.35155,0.82052,0.99658,1,0.995,0.92818,0.37768,0.2864,0.82431,0.00032435,0.00032435,0.00032435
376,455.646,0.45174,0.37169,0.85043,0.99659,1,0.995,0.92626,0.37139,0.28461,0.8233,0.000321875,0.000321875,0.000321875
377,456.973,0.47897,0.37812,0.86534,0.99684,1,0.995,0.92881,0.36846,0.28489,0.82212,0.0003194,0.0003194,0.0003194
378,458.363,0.40336,0.35373,0.82687,0.99706,1,0.995,0.93543,0.36421,0.28586,0.8207,0.000316925,0.000316925,0.000316925
379,459.67,0.42874,0.35115,0.84921,0.99689,1,0.995,0.9384,0.36003,0.28471,0.81859,0.00031445,0.00031445,0.00031445
380,460.871,0.39721,0.34361,0.82262,0.99707,1,0.995,0.93439,0.35389,0.28095,0.81747,0.000311975,0.000311975,0.000311975
381,462.151,0.43485,0.36793,0.83969,0.99743,1,0.995,0.93981,0.34767,0.28109,0.81638,0.0003095,0.0003095,0.0003095
382,463.38,0.39622,0.34498,0.84634,0.99742,1,0.995,0.9397,0.3498,0.27974,0.81611,0.000307025,0.000307025,0.000307025
383,464.612,0.42434,0.35928,0.82709,0.99704,1,0.995,0.94197,0.35041,0.27939,0.81643,0.00030455,0.00030455,0.00030455
384,465.821,0.40942,0.35723,0.8309,0.99677,1,0.995,0.94596,0.34513,0.27682,0.81642,0.000302075,0.000302075,0.000302075
385,467.049,0.42073,0.3584,0.82626,0.99668,1,0.995,0.94028,0.34193,0.27808,0.81688,0.0002996,0.0002996,0.0002996
386,468.283,0.40931,0.35043,0.84105,0.9969,1,0.995,0.94211,0.34263,0.27695,0.81803,0.000297125,0.000297125,0.000297125
387,469.587,0.42197,0.34398,0.81035,0.99717,1,0.995,0.93465,0.34194,0.27855,0.81949,0.00029465,0.00029465,0.00029465
388,470.874,0.42227,0.3498,0.85094,0.99746,1,0.995,0.93665,0.33864,0.2777,0.81908,0.000292175,0.000292175,0.000292175
389,472.107,0.44122,0.36045,0.84388,0.99756,1,0.995,0.93552,0.33634,0.2752,0.81729,0.0002897,0.0002897,0.0002897
390,473.325,0.39982,0.34097,0.85078,0.99778,1,0.995,0.93131,0.33487,0.26989,0.81593,0.000287225,0.000287225,0.000287225
391,474.637,0.44522,0.35719,0.84618,0.99755,1,0.995,0.93911,0.3351,0.26624,0.81536,0.00028475,0.00028475,0.00028475
392,475.942,0.42473,0.34481,0.84414,0.99722,1,0.995,0.93744,0.33874,0.26992,0.81487,0.000282275,0.000282275,0.000282275
393,477.254,0.42173,0.33267,0.8354,0.9968,1,0.995,0.94313,0.33648,0.27025,0.81454,0.0002798,0.0002798,0.0002798
394,478.457,0.42643,0.33878,0.8261,0.99679,1,0.995,0.94293,0.33454,0.27477,0.81462,0.000277325,0.000277325,0.000277325
395,479.769,0.44099,0.34206,0.8444,0.99705,1,0.995,0.94501,0.33817,0.27553,0.81523,0.00027485,0.00027485,0.00027485
396,480.983,0.38934,0.34841,0.85429,0.99726,1,0.995,0.94663,0.33457,0.27936,0.81412,0.000272375,0.000272375,0.000272375
397,482.183,0.40791,0.33993,0.832,0.99732,1,0.995,0.94603,0.33748,0.28067,0.81333,0.0002699,0.0002699,0.0002699
398,483.461,0.40739,0.32652,0.82632,0.99751,1,0.995,0.94341,0.33506,0.27806,0.81317,0.000267425,0.000267425,0.000267425
399,484.788,0.37717,0.36305,0.80712,0.99761,1,0.995,0.94691,0.33767,0.27621,0.81361,0.00026495,0.00026495,0.00026495
400,486.027,0.3896,0.33731,0.83757,0.9977,1,0.995,0.94994,0.34089,0.27393,0.81369,0.000262475,0.000262475,0.000262475
401,487.231,0.42005,0.36072,0.8416,0.99765,1,0.995,0.9502,0.33581,0.27152,0.81254,0.00026,0.00026,0.00026
402,488.449,0.4211,0.36737,0.84095,0.99725,1,0.995,0.94751,0.33493,0.26924,0.81241,0.000257525,0.000257525,0.000257525
403,489.676,0.41716,0.347,0.84701,0.99696,1,0.995,0.9492,0.33905,0.26812,0.81238,0.00025505,0.00025505,0.00025505
404,490.986,0.4157,0.34221,0.83235,0.99698,1,0.995,0.94903,0.34129,0.26883,0.81178,0.000252575,0.000252575,0.000252575
405,492.199,0.38106,0.33261,0.81972,0.99719,1,0.995,0.95404,0.3351,0.27225,0.81135,0.0002501,0.0002501,0.0002501
406,493.4,0.41036,0.33878,0.82679,0.99755,1,0.995,0.95541,0.32498,0.27054,0.81112,0.000247625,0.000247625,0.000247625
407,494.589,0.39281,0.33001,0.79852,0.99765,1,0.995,0.95485,0.32446,0.26748,0.81177,0.00024515,0.00024515,0.00024515
408,495.796,0.41117,0.33894,0.83744,0.99774,1,0.995,0.95413,0.322,0.26536,0.81165,0.000242675,0.000242675,0.000242675
409,496.994,0.40054,0.3449,0.84259,0.9976,1,0.995,0.95218,0.32212,0.26513,0.81186,0.0002402,0.0002402,0.0002402
410,498.26,0.39888,0.32845,0.8284,0.99727,1,0.995,0.95128,0.32616,0.26392,0.81217,0.000237725,0.000237725,0.000237725
411,499.498,0.39589,0.34311,0.84927,0.99729,1,0.995,0.95,0.32946,0.26295,0.81306,0.00023525,0.00023525,0.00023525
412,500.826,0.37087,0.31948,0.80619,0.99737,1,0.995,0.94007,0.33807,0.26323,0.81434,0.000232775,0.000232775,0.000232775
413,502.045,0.40303,0.32468,0.83005,0.99759,1,0.995,0.93257,0.34939,0.2657,0.81618,0.0002303,0.0002303,0.0002303
414,503.305,0.40767,0.33955,0.82033,0.99765,1,0.995,0.9304,0.35708,0.26976,0.81769,0.000227825,0.000227825,0.000227825
415,504.524,0.43904,0.34721,0.82676,0.99777,1,0.995,0.93841,0.34723,0.26764,0.8168,0.00022535,0.00022535,0.00022535
416,505.835,0.38177,0.32612,0.83612,0.99756,1,0.995,0.9442,0.33444,0.26211,0.81504,0.000222875,0.000222875,0.000222875
417,507.22,0.38114,0.33499,0.79164,0.99742,1,0.995,0.94345,0.32492,0.26047,0.8143,0.0002204,0.0002204,0.0002204
418,508.545,0.38074,0.32036,0.80401,0.99738,1,0.995,0.94758,0.32732,0.26226,0.81501,0.000217925,0.000217925,0.000217925
419,509.865,0.39407,0.33504,0.84344,0.99735,1,0.995,0.94482,0.32857,0.26321,0.81498,0.00021545,0.00021545,0.00021545
420,511.186,0.41111,0.35604,0.83545,0.99746,1,0.995,0.94616,0.32354,0.26358,0.81415,0.000212975,0.000212975,0.000212975
421,512.448,0.38865,0.33636,0.83563,0.99755,1,0.995,0.95407,0.31614,0.26435,0.8127,0.0002105,0.0002105,0.0002105
422,513.679,0.37877,0.3192,0.82613,0.99768,1,0.995,0.95352,0.3096,0.25788,0.81213,0.000208025,0.000208025,0.000208025
423,514.963,0.39752,0.34283,0.84071,0.99778,1,0.995,0.95587,0.30788,0.25724,0.81201,0.00020555,0.00020555,0.00020555
424,516.293,0.37432,0.3278,0.82858,0.99767,1,0.995,0.95645,0.30602,0.25707,0.81146,0.000203075,0.000203075,0.000203075
425,517.539,0.37957,0.32585,0.84572,0.99766,1,0.995,0.96502,0.30096,0.25903,0.8114,0.0002006,0.0002006,0.0002006
426,518.79,0.3855,0.31876,0.80409,0.99765,1,0.995,0.95844,0.3038,0.26584,0.81188,0.000198125,0.000198125,0.000198125
427,520.026,0.39042,0.34425,0.82251,0.99771,1,0.995,0.96076,0.30369,0.26551,0.81193,0.00019565,0.00019565,0.00019565
428,521.276,0.38651,0.32253,0.82082,0.99763,1,0.995,0.95476,0.30649,0.26231,0.81257,0.000193175,0.000193175,0.000193175
429,522.58,0.39667,0.33891,0.81462,0.9974,1,0.995,0.95487,0.3098,0.26138,0.81308,0.0001907,0.0001907,0.0001907
430,523.787,0.39945,0.34531,0.83238,0.99706,1,0.995,0.95615,0.30908,0.26235,0.8131,0.000188225,0.000188225,0.000188225
431,525.015,0.37567,0.33691,0.82437,0.99675,1,0.995,0.94976,0.30344,0.26333,0.81253,0.00018575,0.00018575,0.00018575
432,526.227,0.37147,0.3358,0.83021,0.99658,1,0.995,0.95258,0.29683,0.26086,0.81215,0.000183275,0.000183275,0.000183275
433,527.453,0.3379,0.31068,0.81198,0.99623,1,0.995,0.95405,0.29186,0.25836,0.8114,0.0001808,0.0001808,0.0001808
434,528.673,0.33386,0.32275,0.81259,0.99619,1,0.995,0.96018,0.29081,0.26007,0.81133,0.000178325,0.000178325,0.000178325
435,529.916,0.38448,0.32389,0.83372,0.9963,1,0.995,0.95598,0.29,0.25756,0.81063,0.00017585,0.00017585,0.00017585
436,531.138,0.38022,0.32891,0.8182,0.99654,1,0.995,0.95795,0.29347,0.25587,0.81097,0.000173375,0.000173375,0.000173375
437,532.457,0.35999,0.32087,0.83196,0.99685,1,0.995,0.95271,0.29498,0.25467,0.81076,0.0001709,0.0001709,0.0001709
438,533.683,0.37204,0.32151,0.84432,0.99716,1,0.995,0.95652,0.29602,0.25203,0.81027,0.000168425,0.000168425,0.000168425
439,534.881,0.3591,0.30911,0.82695,0.99737,1,0.995,0.95881,0.29492,0.24938,0.80964,0.00016595,0.00016595,0.00016595
440,536.069,0.37594,0.32252,0.79962,0.99753,1,0.995,0.95793,0.29256,0.24906,0.80899,0.000163475,0.000163475,0.000163475
441,537.252,0.39755,0.34487,0.83323,0.99735,1,0.995,0.95699,0.29214,0.24912,0.80969,0.000161,0.000161,0.000161
442,538.437,0.3713,0.33099,0.82933,0.99715,1,0.995,0.95796,0.28945,0.24925,0.80865,0.000158525,0.000158525,0.000158525
443,539.611,0.38208,0.32848,0.81948,0.99695,1,0.995,0.96054,0.28656,0.24914,0.80736,0.00015605,0.00015605,0.00015605
444,540.79,0.36403,0.32015,0.81821,0.99686,1,0.995,0.96721,0.28265,0.24758,0.80572,0.000153575,0.000153575,0.000153575
445,542.043,0.37991,0.32168,0.82691,0.99669,1,0.995,0.96836,0.2793,0.2461,0.80451,0.0001511,0.0001511,0.0001511
446,543.228,0.37046,0.3177,0.80241,0.99653,1,0.995,0.96702,0.28368,0.24964,0.8047,0.000148625,0.000148625,0.000148625
447,544.4,0.32982,0.29758,0.80366,0.99645,1,0.995,0.96419,0.28542,0.25002,0.80438,0.00014615,0.00014615,0.00014615
448,545.601,0.35043,0.30989,0.81039,0.9962,1,0.995,0.96507,0.28448,0.25127,0.80427,0.000143675,0.000143675,0.000143675
449,546.772,0.36102,0.32052,0.82542,0.99617,1,0.995,0.96583,0.28881,0.25305,0.80426,0.0001412,0.0001412,0.0001412
450,547.934,0.35126,0.31602,0.83548,0.99623,1,0.995,0.96314,0.29003,0.25365,0.8043,0.000138725,0.000138725,0.000138725
451,549.117,0.37192,0.32598,0.82579,0.99616,1,0.995,0.96281,0.29137,0.25408,0.80434,0.00013625,0.00013625,0.00013625
452,550.276,0.35421,0.30535,0.84523,0.99624,1,0.995,0.96533,0.29362,0.25361,0.80438,0.000133775,0.000133775,0.000133775
453,551.452,0.36931,0.31907,0.83491,0.99641,1,0.995,0.96427,0.29963,0.25761,0.80505,0.0001313,0.0001313,0.0001313
454,552.707,0.36416,0.31989,0.82569,0.99665,1,0.995,0.96008,0.29733,0.25476,0.80482,0.000128825,0.000128825,0.000128825
455,553.912,0.36553,0.32622,0.83009,0.99683,1,0.995,0.96538,0.28771,0.2524,0.80346,0.00012635,0.00012635,0.00012635
456,555.115,0.3454,0.30736,0.80758,0.99696,1,0.995,0.97195,0.27557,0.24665,0.80211,0.000123875,0.000123875,0.000123875
457,556.35,0.36406,0.31746,0.81299,0.99704,1,0.995,0.97341,0.27002,0.24348,0.80133,0.0001214,0.0001214,0.0001214
458,557.585,0.35599,0.31695,0.81289,0.99706,1,0.995,0.9712,0.271,0.24475,0.80115,0.000118925,0.000118925,0.000118925
459,558.802,0.37267,0.32058,0.82591,0.99704,1,0.995,0.96861,0.2751,0.24492,0.80155,0.00011645,0.00011645,0.00011645
460,560.016,0.35917,0.31317,0.85178,0.99698,1,0.995,0.96896,0.27703,0.24272,0.80122,0.000113975,0.000113975,0.000113975
461,561.221,0.33128,0.30487,0.83131,0.99692,1,0.995,0.96506,0.27487,0.24053,0.80137,0.0001115,0.0001115,0.0001115
462,562.515,0.3403,0.30052,0.82424,0.99689,1,0.995,0.9708,0.27519,0.24079,0.80131,0.000109025,0.000109025,0.000109025
463,563.723,0.32949,0.31743,0.82666,0.99691,1,0.995,0.97067,0.27646,0.24174,0.80168,0.00010655,0.00010655,0.00010655
464,564.93,0.35765,0.3078,0.81201,0.99686,1,0.995,0.97163,0.27642,0.24137,0.80167,0.000104075,0.000104075,0.000104075
465,566.162,0.36806,0.32976,0.83138,0.99683,1,0.995,0.97008,0.2731,0.23864,0.80129,0.0001016,0.0001016,0.0001016
466,567.417,0.36068,0.30306,0.81605,0.99678,1,0.995,0.96844,0.27013,0.23687,0.80054,9.9125e-05,9.9125e-05,9.9125e-05
467,568.69,0.32711,0.30459,0.80212,0.99675,1,0.995,0.96905,0.26863,0.2369,0.79996,9.665e-05,9.665e-05,9.665e-05
468,569.974,0.3238,0.29459,0.81965,0.99675,1,0.995,0.97052,0.26685,0.23696,0.79988,9.4175e-05,9.4175e-05,9.4175e-05
469,571.189,0.35053,0.32654,0.80148,0.99671,1,0.995,0.97044,0.2679,0.2386,0.79988,9.17e-05,9.17e-05,9.17e-05
470,572.487,0.33314,0.3026,0.81427,0.99675,1,0.995,0.96541,0.27328,0.23881,0.8003,8.9225e-05,8.9225e-05,8.9225e-05
471,573.698,0.33328,0.294,0.81053,0.99679,1,0.995,0.961,0.278,0.24102,0.80056,8.675e-05,8.675e-05,8.675e-05
472,574.916,0.34791,0.31237,0.8096,0.9968,1,0.995,0.96411,0.282,0.24112,0.80086,8.4275e-05,8.4275e-05,8.4275e-05
473,576.164,0.34757,0.31317,0.82211,0.99684,1,0.995,0.96623,0.27943,0.24043,0.80071,8.18e-05,8.18e-05,8.18e-05
474,577.377,0.34893,0.31259,0.83334,0.99694,1,0.995,0.96966,0.27445,0.24227,0.80011,7.9325e-05,7.9325e-05,7.9325e-05
475,578.57,0.36728,0.32354,0.83417,0.99697,1,0.995,0.96712,0.26992,0.23757,0.79957,7.685e-05,7.685e-05,7.685e-05
476,579.792,0.3166,0.28193,0.81169,0.99693,1,0.995,0.97206,0.26556,0.23339,0.79892,7.4375e-05,7.4375e-05,7.4375e-05
477,581.021,0.3578,0.30295,0.83019,0.99686,1,0.995,0.96999,0.2617,0.23372,0.79852,7.19e-05,7.19e-05,7.19e-05
478,582.225,0.33978,0.31229,0.82087,0.99674,1,0.995,0.97287,0.25799,0.2321,0.7981,6.9425e-05,6.9425e-05,6.9425e-05
479,583.509,0.36083,0.31066,0.80293,0.99675,1,0.995,0.97341,0.25707,0.23215,0.79809,6.695e-05,6.695e-05,6.695e-05
480,584.709,0.36468,0.30485,0.81554,0.99676,1,0.995,0.97382,0.25668,0.23123,0.79772,6.4475e-05,6.4475e-05,6.4475e-05
481,585.941,0.32805,0.31108,0.843,0.99677,1,0.995,0.97347,0.25898,0.23172,0.79766,6.2e-05,6.2e-05,6.2e-05
482,587.16,0.35394,0.30064,0.81655,0.99679,1,0.995,0.97246,0.25955,0.23313,0.79794,5.9525e-05,5.9525e-05,5.9525e-05
483,588.376,0.33342,0.30374,0.80682,0.99684,1,0.995,0.97261,0.26048,0.23392,0.79806,5.705e-05,5.705e-05,5.705e-05
484,589.565,0.3308,0.31657,0.81453,0.99689,1,0.995,0.97518,0.25918,0.23319,0.79788,5.4575e-05,5.4575e-05,5.4575e-05
485,590.76,0.35236,0.30141,0.8314,0.99691,1,0.995,0.97721,0.25826,0.23109,0.79762,5.21e-05,5.21e-05,5.21e-05
486,591.979,0.31379,0.29374,0.79356,0.99697,1,0.995,0.9789,0.25667,0.23148,0.79741,4.9625e-05,4.9625e-05,4.9625e-05
487,593.295,0.3074,0.27709,0.79018,0.997,1,0.995,0.97893,0.25515,0.23164,0.79731,4.715e-05,4.715e-05,4.715e-05
488,594.499,0.30323,0.29775,0.82246,0.99697,1,0.995,0.97828,0.2527,0.2334,0.79706,4.4675e-05,4.4675e-05,4.4675e-05
489,595.71,0.33296,0.30953,0.80981,0.99695,1,0.995,0.97731,0.25168,0.23084,0.79648,4.22e-05,4.22e-05,4.22e-05
490,596.922,0.29723,0.28379,0.81475,0.99695,1,0.995,0.97637,0.25042,0.22974,0.7965,3.9725e-05,3.9725e-05,3.9725e-05
491,626.167,0.32578,0.32472,0.77686,0.9969,1,0.995,0.97728,0.24925,0.22665,0.79629,3.725e-05,3.725e-05,3.725e-05
492,627.422,0.33454,0.34506,0.82776,0.99689,1,0.995,0.97728,0.24826,0.22712,0.79647,3.4775e-05,3.4775e-05,3.4775e-05
493,628.727,0.30115,0.32046,0.83117,0.99688,1,0.995,0.97649,0.24794,0.22828,0.79647,3.23e-05,3.23e-05,3.23e-05
494,629.92,0.32184,0.3317,0.81486,0.99687,1,0.995,0.97641,0.24917,0.22975,0.7967,2.9825e-05,2.9825e-05,2.9825e-05
495,631.205,0.31625,0.31719,0.76525,0.99682,1,0.995,0.97545,0.25006,0.23203,0.7971,2.735e-05,2.735e-05,2.735e-05
496,632.397,0.30497,0.31414,0.78995,0.99678,1,0.995,0.97384,0.25089,0.23348,0.79755,2.4875e-05,2.4875e-05,2.4875e-05
497,633.617,0.31725,0.31707,0.79,0.99671,1,0.995,0.97388,0.25282,0.23615,0.79793,2.24e-05,2.24e-05,2.24e-05
498,634.798,0.299,0.30773,0.80996,0.99672,1,0.995,0.97496,0.2534,0.23565,0.79805,1.9925e-05,1.9925e-05,1.9925e-05
499,635.984,0.30554,0.30673,0.84112,0.99668,1,0.995,0.97636,0.25368,0.23553,0.79821,1.745e-05,1.745e-05,1.745e-05
500,637.183,0.27375,0.29557,0.77479,0.99666,1,0.995,0.97478,0.25385,0.23549,0.79824,1.4975e-05,1.4975e-05,1.4975e-05
