epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
376,470.776,0.45337,0.35544,0.84904,0.99695,1,0.995,0.93403,0.37396,0.28708,0.82393,0.000321875,0.000321875,0.000321875
377,471.992,0.4809,0.36565,0.86903,0.99671,1,0.995,0.93188,0.36776,0.28974,0.82176,0.0003194,0.0003194,0.0003194
378,473.188,0.41069,0.3568,0.82717,0.99649,1,0.995,0.93844,0.35977,0.28777,0.81953,0.000316925,0.000316925,0.000316925
379,474.392,0.43303,0.35316,0.84811,0.99627,1,0.995,0.93808,0.35474,0.28861,0.8177,0.00031445,0.00031445,0.00031445
380,475.751,0.40445,0.35208,0.82436,0.99608,1,0.995,0.93801,0.35446,0.28927,0.81835,0.000311975,0.000311975,0.000311975
381,476.986,0.44217,0.36881,0.84105,0.99628,1,0.995,0.93717,0.35069,0.28819,0.81895,0.0003095,0.0003095,0.0003095
382,478.206,0.40528,0.34075,0.84772,0.99631,1,0.995,0.93918,0.34673,0.2897,0.81847,0.000307025,0.000307025,0.000307025
383,479.463,0.41804,0.35061,0.83029,0.99639,1,0.995,0.93745,0.34628,0.28577,0.81796,0.00030455,0.00030455,0.00030455
384,480.684,0.42351,0.36154,0.83388,0.99663,1,0.995,0.93983,0.34082,0.28745,0.81617,0.000302075,0.000302075,0.000302075
385,481.896,0.44817,0.36028,0.82963,0.99702,1,0.995,0.95221,0.34065,0.28869,0.81642,0.0002996,0.0002996,0.0002996
386,483.095,0.4201,0.34944,0.84359,0.99724,1,0.995,0.93987,0.3528,0.28719,0.81831,0.000297125,0.000297125,0.000297125
387,484.312,0.41991,0.34608,0.80957,0.99732,1,0.995,0.92969,0.36153,0.29066,0.82006,0.00029465,0.00029465,0.00029465
388,485.551,0.45172,0.35757,0.85789,0.99732,1,0.995,0.93727,0.35488,0.28748,0.81999,0.000292175,0.000292175,0.000292175
389,486.871,0.44729,0.35206,0.83927,0.99742,1,0.995,0.93863,0.34523,0.28356,0.81861,0.0002897,0.0002897,0.0002897
390,488.075,0.39626,0.3459,0.84631,0.99758,1,0.995,0.93902,0.33843,0.2748,0.81766,0.000287225,0.000287225,0.000287225
391,489.317,0.46568,0.37081,0.84339,0.9976,1,0.995,0.93913,0.33802,0.27618,0.81793,0.00028475,0.00028475,0.00028475
392,490.509,0.43901,0.35194,0.84754,0.99766,1,0.995,0.93392,0.34217,0.27613,0.81858,0.000282275,0.000282275,0.000282275
393,491.727,0.4279,0.34522,0.83668,0.99758,1,0.995,0.9336,0.34917,0.28249,0.81946,0.0002798,0.0002798,0.0002798
394,492.933,0.42261,0.34552,0.82701,0.99742,1,0.995,0.93146,0.35301,0.28744,0.8207,0.000277325,0.000277325,0.000277325
395,494.121,0.43206,0.34186,0.84371,0.99733,1,0.995,0.93192,0.35312,0.28868,0.82068,0.00027485,0.00027485,0.00027485
396,495.294,0.38729,0.34654,0.85515,0.99684,1,0.995,0.93257,0.35456,0.29475,0.8212,0.000272375,0.000272375,0.000272375
397,496.586,0.42229,0.34739,0.83782,0.99651,1,0.995,0.93323,0.36064,0.29973,0.82218,0.0002699,0.0002699,0.0002699
398,497.761,0.42597,0.34354,0.83444,0.99674,1,0.995,0.93742,0.35939,0.3037,0.82164,0.000267425,0.000267425,0.000267425
399,498.964,0.39689,0.36254,0.80666,0.99684,1,0.995,0.94953,0.34977,0.29962,0.81858,0.00026495,0.00026495,0.00026495
400,500.146,0.40986,0.35319,0.83943,0.99667,1,0.995,0.95136,0.34443,0.29519,0.81665,0.000262475,0.000262475,0.000262475
401,501.336,0.45118,0.35876,0.85179,0.99652,1,0.995,0.94795,0.34407,0.2873,0.8165,0.00026,0.00026,0.00026
402,502.541,0.40834,0.35965,0.83611,0.9965,1,0.995,0.94574,0.33658,0.27848,0.81526,0.000257525,0.000257525,0.000257525
403,503.715,0.4232,0.35787,0.85358,0.99691,1,0.995,0.94476,0.33318,0.27406,0.81442,0.00025505,0.00025505,0.00025505
404,504.903,0.40472,0.33029,0.82721,0.99703,1,0.995,0.94384,0.33156,0.27124,0.81431,0.000252575,0.000252575,0.000252575
405,506.094,0.37168,0.32972,0.81606,0.99682,1,0.995,0.94728,0.33122,0.27382,0.81466,0.0002501,0.0002501,0.0002501
406,507.429,0.40577,0.33734,0.82772,0.99684,0.99988,0.995,0.94688,0.33004,0.2747,0.81467,0.000247625,0.000247625,0.000247625
407,508.601,0.38154,0.32669,0.79767,0.9971,0.99954,0.995,0.94811,0.33549,0.27661,0.81579,0.00024515,0.00024515,0.00024515
408,509.802,0.39493,0.34047,0.83513,0.99729,0.99942,0.995,0.94864,0.33513,0.27426,0.81495,0.000242675,0.000242675,0.000242675
409,511.009,0.39246,0.34449,0.83758,0.99749,0.9993,0.995,0.94678,0.32667,0.27258,0.81432,0.0002402,0.0002402,0.0002402
410,512.205,0.38497,0.32815,0.82581,0.99748,0.99978,0.995,0.9494,0.31779,0.26767,0.81258,0.000237725,0.000237725,0.000237725
411,513.388,0.39676,0.33256,0.84753,0.99746,1,0.995,0.95201,0.3088,0.26535,0.81177,0.00023525,0.00023525,0.00023525
412,514.562,0.37398,0.31667,0.80627,0.99743,1,0.995,0.95405,0.30624,0.26393,0.81199,0.000232775,0.000232775,0.000232775
413,515.766,0.41789,0.3201,0.83066,0.99723,1,0.995,0.95261,0.31008,0.26935,0.81348,0.0002303,0.0002303,0.0002303
414,517.012,0.39747,0.33254,0.81886,0.99713,1,0.995,0.95028,0.32346,0.27171,0.81576,0.000227825,0.000227825,0.000227825
415,518.295,0.42599,0.3471,0.82649,0.99724,1,0.995,0.94857,0.33741,0.27613,0.81839,0.00022535,0.00022535,0.00022535
416,519.473,0.38878,0.32484,0.83596,0.99726,1,0.995,0.94868,0.34074,0.2763,0.81849,0.000222875,0.000222875,0.000222875
417,520.648,0.38909,0.33624,0.79355,0.99713,1,0.995,0.95201,0.32859,0.27355,0.81771,0.0002204,0.0002204,0.0002204
418,521.847,0.38405,0.31701,0.80331,0.99707,1,0.995,0.94958,0.32114,0.27148,0.81734,0.000217925,0.000217925,0.000217925
419,523.045,0.39204,0.33697,0.83716,0.99704,1,0.995,0.95673,0.31966,0.26908,0.8171,0.00021545,0.00021545,0.00021545
420,524.231,0.39636,0.35604,0.83805,0.99717,1,0.995,0.95126,0.31813,0.26724,0.81571,0.000212975,0.000212975,0.000212975
421,525.4,0.40021,0.33718,0.83836,0.99743,1,0.995,0.95178,0.31246,0.26749,0.81372,0.0002105,0.0002105,0.0002105
422,526.608,0.39954,0.33473,0.8304,0.99757,1,0.995,0.95537,0.30584,0.26692,0.8115,0.000208025,0.000208025,0.000208025
423,527.804,0.40546,0.35502,0.83821,0.99744,1,0.995,0.95804,0.30208,0.26339,0.80991,0.00020555,0.00020555,0.00020555
424,529.088,0.37588,0.33231,0.82719,0.99725,1,0.995,0.9573,0.30293,0.26349,0.80951,0.000203075,0.000203075,0.000203075
425,530.267,0.38153,0.33009,0.84437,0.99717,1,0.995,0.95593,0.30627,0.26549,0.81,0.0002006,0.0002006,0.0002006
426,531.472,0.39608,0.32342,0.80699,0.99707,1,0.995,0.95591,0.30824,0.26455,0.8112,0.000198125,0.000198125,0.000198125
427,532.658,0.38958,0.3404,0.82002,0.99703,1,0.995,0.95403,0.30987,0.26609,0.81233,0.00019565,0.00019565,0.00019565
428,533.902,0.39853,0.32514,0.82656,0.99728,1,0.995,0.95602,0.30747,0.26225,0.81284,0.000193175,0.000193175,0.000193175
429,535.137,0.39361,0.33816,0.81178,0.99723,1,0.995,0.95852,0.30529,0.26116,0.81243,0.0001907,0.0001907,0.0001907
430,536.332,0.39933,0.33395,0.82934,0.99694,1,0.995,0.95593,0.30295,0.2619,0.81254,0.000188225,0.000188225,0.000188225
431,537.581,0.40511,0.34945,0.82893,0.99676,1,0.995,0.95599,0.29891,0.25989,0.81234,0.00018575,0.00018575,0.00018575
432,538.878,0.37193,0.34825,0.82819,0.99655,1,0.995,0.96035,0.29494,0.25587,0.81126,0.000183275,0.000183275,0.000183275
433,540.128,0.34614,0.3134,0.81595,0.99661,1,0.995,0.95602,0.29309,0.2555,0.81094,0.0001808,0.0001808,0.0001808
434,541.331,0.3444,0.31878,0.81156,0.99677,1,0.995,0.95636,0.29011,0.25459,0.81031,0.000178325,0.000178325,0.000178325
435,542.508,0.38177,0.32404,0.83208,0.99702,1,0.995,0.95549,0.28567,0.25421,0.80947,0.00017585,0.00017585,0.00017585
436,543.725,0.36529,0.32321,0.81417,0.99725,1,0.995,0.96401,0.28523,0.25344,0.80916,0.000173375,0.000173375,0.000173375
437,544.901,0.3363,0.31272,0.82779,0.9973,1,0.995,0.96444,0.28538,0.25564,0.80899,0.0001709,0.0001709,0.0001709
438,546.08,0.36405,0.32235,0.83735,0.99746,1,0.995,0.9645,0.28489,0.25418,0.80884,0.000168425,0.000168425,0.000168425
439,547.281,0.38888,0.31211,0.83251,0.99758,1,0.995,0.96263,0.28346,0.25499,0.8083,0.00016595,0.00016595,0.00016595
440,548.468,0.37385,0.32675,0.80374,0.99774,1,0.995,0.96159,0.28037,0.25299,0.80722,0.000163475,0.000163475,0.000163475
441,549.773,0.40232,0.34785,0.83289,0.99781,1,0.995,0.96594,0.27731,0.25307,0.80616,0.000161,0.000161,0.000161
442,550.974,0.36783,0.33291,0.82881,0.99788,1,0.995,0.96562,0.27305,0.25471,0.80493,0.000158525,0.000158525,0.000158525
443,552.162,0.37476,0.328,0.81831,0.99778,1,0.995,0.96625,0.27206,0.25223,0.80387,0.00015605,0.00015605,0.00015605
444,553.394,0.35941,0.33207,0.8204,0.99753,1,0.995,0.96539,0.26923,0.25106,0.8034,0.000153575,0.000153575,0.000153575
445,554.566,0.37076,0.32948,0.8205,0.99742,1,0.995,0.96551,0.26688,0.24814,0.80337,0.0001511,0.0001511,0.0001511
446,555.768,0.39627,0.33409,0.80234,0.99743,1,0.995,0.96685,0.26984,0.2489,0.8048,0.000148625,0.000148625,0.000148625
447,557.05,0.33137,0.2979,0.80415,0.99739,1,0.995,0.96194,0.2735,0.24812,0.80611,0.00014615,0.00014615,0.00014615
448,558.27,0.35007,0.30415,0.80728,0.99732,1,0.995,0.96422,0.27427,0.2473,0.8062,0.000143675,0.000143675,0.000143675
449,559.645,0.37279,0.31515,0.82519,0.99724,1,0.995,0.96902,0.27344,0.24654,0.80583,0.0001412,0.0001412,0.0001412
450,560.925,0.34441,0.31208,0.83278,0.9972,1,0.995,0.9683,0.27493,0.2455,0.80546,0.000138725,0.000138725,0.000138725
451,562.194,0.36246,0.32314,0.82366,0.99722,1,0.995,0.9682,0.27732,0.24602,0.8051,0.00013625,0.00013625,0.00013625
452,563.416,0.36217,0.3128,0.84008,0.99721,1,0.995,0.96233,0.28099,0.24735,0.80518,0.000133775,0.000133775,0.000133775
453,564.633,0.37695,0.3235,0.83925,0.99722,1,0.995,0.96041,0.27887,0.24556,0.80474,0.0001313,0.0001313,0.0001313
454,565.882,0.37835,0.31565,0.83029,0.99721,1,0.995,0.96126,0.27461,0.24522,0.80317,0.000128825,0.000128825,0.000128825
455,567.143,0.35561,0.31514,0.82871,0.99719,1,0.995,0.96451,0.27008,0.24437,0.80189,0.00012635,0.00012635,0.00012635
456,568.369,0.33993,0.30466,0.80646,0.99728,1,0.995,0.96169,0.26489,0.24149,0.80086,0.000123875,0.000123875,0.000123875
457,569.681,0.36633,0.32608,0.8144,0.99743,1,0.995,0.96617,0.26405,0.24148,0.80125,0.0001214,0.0001214,0.0001214
458,570.899,0.36284,0.32028,0.80873,0.99752,1,0.995,0.96686,0.26261,0.23907,0.8007,0.000118925,0.000118925,0.000118925
459,572.131,0.39311,0.32378,0.83237,0.99758,1,0.995,0.96808,0.26014,0.23815,0.80015,0.00011645,0.00011645,0.00011645
460,573.35,0.35193,0.316,0.84782,0.9975,1,0.995,0.96885,0.25806,0.24031,0.79935,0.000113975,0.000113975,0.000113975
461,574.625,0.33201,0.31131,0.82493,0.99737,1,0.995,0.96953,0.25908,0.24476,0.79901,0.0001115,0.0001115,0.0001115
462,575.89,0.35419,0.30412,0.8279,0.99732,1,0.995,0.96753,0.25968,0.24435,0.79861,0.000109025,0.000109025,0.000109025
463,577.167,0.3259,0.30969,0.82682,0.99726,1,0.995,0.97088,0.25746,0.24347,0.79847,0.00010655,0.00010655,0.00010655
464,578.39,0.36746,0.31613,0.81043,0.99725,1,0.995,0.97115,0.25416,0.24218,0.79789,0.000104075,0.000104075,0.000104075
465,579.626,0.3813,0.33535,0.83161,0.99723,1,0.995,0.97891,0.25066,0.23944,0.7974,0.0001016,0.0001016,0.0001016
466,581.145,0.35684,0.30039,0.81387,0.99723,1,0.995,0.97887,0.24826,0.23663,0.7971,9.9125e-05,9.9125e-05,9.9125e-05
467,582.397,0.33704,0.3008,0.80295,0.99718,1,0.995,0.97863,0.246,0.23394,0.79651,9.665e-05,9.665e-05,9.665e-05
468,583.591,0.33366,0.2976,0.81931,0.99714,1,0.995,0.97908,0.24629,0.23499,0.79666,9.4175e-05,9.4175e-05,9.4175e-05
469,584.809,0.35147,0.32148,0.79947,0.99712,1,0.995,0.97511,0.24955,0.2348,0.79708,9.17e-05,9.17e-05,9.17e-05
470,586.023,0.3255,0.30744,0.81111,0.9972,1,0.995,0.97225,0.25341,0.23356,0.79778,8.9225e-05,8.9225e-05,8.9225e-05
471,587.315,0.33111,0.29484,0.81122,0.99722,1,0.995,0.96655,0.25912,0.23502,0.79802,8.675e-05,8.675e-05,8.675e-05
472,588.543,0.35336,0.32138,0.8128,0.99721,1,0.995,0.96808,0.26439,0.23728,0.79853,8.4275e-05,8.4275e-05,8.4275e-05
473,589.791,0.33725,0.30716,0.8193,0.9972,1,0.995,0.9681,0.26559,0.23805,0.7987,8.18e-05,8.18e-05,8.18e-05
474,591.152,0.35501,0.31315,0.83428,0.99721,1,0.995,0.9703,0.26191,0.23813,0.7983,7.9325e-05,7.9325e-05,7.9325e-05
475,592.427,0.37005,0.32664,0.83488,0.99723,1,0.995,0.96988,0.2576,0.23743,0.79758,7.685e-05,7.685e-05,7.685e-05
476,593.768,0.30087,0.28234,0.80848,0.99721,1,0.995,0.97569,0.25111,0.23372,0.79691,7.4375e-05,7.4375e-05,7.4375e-05
477,595.033,0.36393,0.30554,0.83428,0.9972,1,0.995,0.9726,0.249,0.23373,0.79688,7.19e-05,7.19e-05,7.19e-05
478,596.302,0.3213,0.3096,0.81497,0.99721,1,0.995,0.97391,0.24751,0.23196,0.79669,6.9425e-05,6.9425e-05,6.9425e-05
479,597.674,0.35847,0.30816,0.80062,0.99718,1,0.995,0.97718,0.24752,0.23375,0.79663,6.695e-05,6.695e-05,6.695e-05
480,598.883,0.36899,0.32304,0.81561,0.99723,1,0.995,0.9754,0.24862,0.2316,0.79674,6.4475e-05,6.4475e-05,6.4475e-05
481,600.15,0.32309,0.30941,0.84021,0.99725,1,0.995,0.97412,0.25051,0.23212,0.79705,6.2e-05,6.2e-05,6.2e-05
482,601.45,0.36133,0.30222,0.81931,0.99725,1,0.995,0.97261,0.25141,0.23335,0.79725,5.9525e-05,5.9525e-05,5.9525e-05
483,602.701,0.33278,0.29957,0.80458,0.99733,1,0.995,0.97648,0.25082,0.23318,0.79725,5.705e-05,5.705e-05,5.705e-05
484,603.916,0.33808,0.31728,0.81525,0.99737,1,0.995,0.97543,0.25143,0.23383,0.79711,5.4575e-05,5.4575e-05,5.4575e-05
485,605.14,0.35925,0.30069,0.82987,0.99742,1,0.995,0.98018,0.25025,0.23368,0.79679,5.21e-05,5.21e-05,5.21e-05
486,606.371,0.31716,0.28969,0.79476,0.99745,1,0.995,0.9791,0.24918,0.2344,0.7965,4.9625e-05,4.9625e-05,4.9625e-05
487,607.618,0.31325,0.28192,0.79172,0.99748,1,0.995,0.97779,0.24831,0.23371,0.79631,4.715e-05,4.715e-05,4.715e-05
488,608.837,0.31543,0.3,0.823,0.9975,1,0.995,0.98138,0.24796,0.234,0.79612,4.4675e-05,4.4675e-05,4.4675e-05
489,610.055,0.33858,0.30892,0.80942,0.99749,1,0.995,0.98188,0.24759,0.23397,0.79608,4.22e-05,4.22e-05,4.22e-05
490,611.271,0.28588,0.2843,0.81078,0.9975,1,0.995,0.98288,0.2475,0.23534,0.79613,3.9725e-05,3.9725e-05,3.9725e-05
491,642.518,0.31519,0.31129,0.77553,0.9975,1,0.995,0.98146,0.24692,0.2331,0.79628,3.725e-05,3.725e-05,3.725e-05
492,643.865,0.34807,0.32864,0.83082,0.99754,1,0.995,0.98296,0.24635,0.23544,0.79606,3.4775e-05,3.4775e-05,3.4775e-05
493,645.236,0.30522,0.32754,0.82868,0.99753,1,0.995,0.98131,0.2446,0.23313,0.79626,3.23e-05,3.23e-05,3.23e-05
494,646.522,0.32422,0.32644,0.81669,0.99749,1,0.995,0.97603,0.24496,0.2352,0.79629,2.9825e-05,2.9825e-05,2.9825e-05
495,647.781,0.31373,0.30797,0.76644,0.9975,1,0.995,0.97413,0.24549,0.23546,0.79632,2.735e-05,2.735e-05,2.735e-05
496,648.997,0.30457,0.30628,0.78926,0.99746,1,0.995,0.97273,0.24634,0.23306,0.79663,2.4875e-05,2.4875e-05,2.4875e-05
497,650.434,0.31442,0.30741,0.79107,0.99744,1,0.995,0.97305,0.24726,0.23322,0.79657,2.24e-05,2.24e-05,2.24e-05
498,651.684,0.29529,0.30187,0.81012,0.99748,1,0.995,0.97761,0.24671,0.2333,0.79652,1.9925e-05,1.9925e-05,1.9925e-05
499,653.017,0.29325,0.30561,0.8353,0.99748,1,0.995,0.97656,0.24801,0.23547,0.79692,1.745e-05,1.745e-05,1.745e-05
500,654.367,0.26966,0.30041,0.77462,0.99748,1,0.995,0.97693,0.24805,0.23447,0.79698,1.4975e-05,1.4975e-05,1.4975e-05
